4.000000000000000000e+01,5.074213695526123047e+01,6.711922010735865740e+01,4.525645995140075684e+01,4.633126304190748357e+01
4.100000000000000000e+01,5.243253183364868164e+01,6.679862002208373895e+01,4.713223481178283691e+01,4.590666788756007577e+01
4.200000000000000000e+01,4.970403957366943359e+01,6.647037502646561791e+01,4.656021857261657715e+01,4.548646020331654682e+01
4.300000000000000000e+01,5.090052509307861328e+01,6.613765789394028616e+01,4.602861213684082031e+01,4.507233020678012281e+01
4.400000000000000000e+01,4.845461130142211914e+01,6.586156713861090850e+01,4.442154026031494141e+01,4.470528674945862946e+01
4.500000000000000000e+01,4.969432687759399414e+01,6.558946497553694144e+01,4.511882281303405762e+01,4.434882822678628145e+01
4.600000000000000000e+01,4.740508127212524414e+01,6.526448325519652371e+01,4.453686571121215820e+01,4.396419941072629456e+01
4.700000000000000000e+01,4.869795465469360352e+01,6.500881900579601336e+01,4.418586635589599609e+01,4.363341800429426343e+01
4.800000000000000000e+01,4.622555565834045410e+01,6.476666166895888921e+01,4.288173627853393555e+01,4.331829218532114822e+01
4.900000000000000000e+01,6.237657713890075684e+01,6.454118401812112893e+01,4.372472596168518066e+01,4.302051217141021766e+01
5.000000000000000000e+01,6.171067738533020020e+01,6.427128753917951087e+01,4.332962894439697266e+01,4.269906911105366731e+01
5.100000000000000000e+01,6.117869997024536133e+01,6.408762998950312806e+01,4.316942787170410156e+01,4.244048795420911091e+01
5.200000000000000000e+01,6.054229283332824707e+01,6.386378397630420523e+01,4.227497553825378418e+01,4.216049737438995493e+01
5.300000000000000000e+01,6.011999392509460449e+01,6.366719356055794066e+01,4.242725563049316406e+01,4.190348665831049857e+01
5.400000000000000000e+01,5.944889640808105469e+01,6.343252986357982337e+01,4.194586348533630371e+01,4.162619333099193852e+01
5.500000000000000000e+01,5.907213807106018066e+01,6.329891137190150374e+01,4.166721868515014648e+01,4.141964958933392893e+01
5.600000000000000000e+01,5.862384247779846191e+01,6.306083312916149453e+01,4.099026966094970703e+01,4.114899735559025373e+01
5.700000000000000000e+01,5.850496220588684082e+01,6.293014563859325250e+01,4.153667855262756348e+01,4.095247514271362377e+01
5.800000000000000000e+01,5.817672562599182129e+01,6.276773041366514860e+01,4.125049328804016113e+01,4.073905075380442042e+01
5.900000000000000000e+01,6.022977423667907715e+01,6.257358745437714731e+01,4.097438025474548340e+01,4.050872418886262949e+01
6.000000000000000000e+01,5.949612736701965332e+01,6.242256395972176364e+01,3.987963724136352539e+01,4.030982857567683908e+01
6.100000000000000000e+01,5.921890664100646973e+01,6.224192791299714145e+01,4.100967645645141602e+01,4.009515759819397118e+01
6.200000000000000000e+01,5.840485024452209473e+01,6.210864169548644043e+01,4.073484992980957031e+01,3.991417119593810980e+01
6.300000000000000000e+01,5.798855543136596680e+01,6.194785810819717398e+01,4.052001094818115234e+01,3.971853624112068104e+01
6.400000000000000000e+01,5.728646469116210938e+01,6.183865471470313224e+01,3.990991830825805664e+01,3.955883948500127190e+01
6.500000000000000000e+01,6.034331011772155762e+01,6.170406913372119106e+01,4.061515522003173828e+01,3.938562098805579126e+01
6.600000000000000000e+01,5.989671730995178223e+01,6.154410136525135044e+01,4.028749918937683105e+01,3.919888075028424623e+01
6.700000000000000000e+01,5.961760401725769043e+01,6.144100174630337818e+01,4.016530227661132812e+01,3.905089574054948542e+01
6.800000000000000000e+01,6.039927577972412109e+01,6.131463512215817246e+01,3.915219187736511230e+01,3.889051580172417033e+01
6.900000000000000000e+01,5.851351189613342285e+01,6.116500149281571197e+01,3.966727805137634277e+01,3.871774093380828674e+01
7.000000000000000000e+01,5.934397768974304199e+01,6.107752396872179190e+01,3.938407707214355469e+01,3.858653832326795197e+01
7.100000000000000000e+01,5.791318345069885254e+01,6.096889462172126883e+01,3.927289485931396484e+01,3.844406759537256590e+01
7.200000000000000000e+01,5.890153169631958008e+01,6.083911345181416408e+01,3.854991650581359863e+01,3.829032875012212145e+01
7.300000000000000000e+01,5.758408856391906738e+01,6.068818045900047764e+01,3.883038091659545898e+01,3.812532178751661860e+01
7.400000000000000000e+01,5.868134903907775879e+01,6.060574911830727984e+01,3.857727122306823730e+01,3.800526751749318066e+01
7.500000000000000000e+01,5.757102179527282715e+01,6.050428113699815924e+01,3.843696212768554688e+01,3.787507194185020154e+01
7.600000000000000000e+01,5.796854281425476074e+01,6.038377651507311583e+01,3.791931343078613281e+01,3.773473506058766702e+01
7.700000000000000000e+01,5.678368663787841797e+01,6.033706150099521182e+01,3.811697578430175781e+01,3.764216790124596201e+01
7.800000000000000000e+01,5.796619653701782227e+01,6.027342502859203677e+01,3.787248444557189941e+01,3.754058624802021171e+01
7.900000000000000000e+01,5.570784544944763184e+01,6.009792566710986961e+01,3.766170096397399902e+01,3.737095226163452821e+01
8.000000000000000000e+01,5.692698264122009277e+01,5.999938868691084082e+01,3.720176911354064941e+01,3.725077821477294293e+01
8.100000000000000000e+01,5.683676505088806152e+01,5.998098686143092095e+01,3.796469211578369141e+01,3.718175432503869615e+01
8.200000000000000000e+01,5.796199560165405273e+01,5.984966455572667599e+01,3.774257254600524902e+01,3.704411469627676468e+01
8.300000000000000000e+01,5.613172125816345215e+01,5.980059258703221303e+01,3.761293363571166992e+01,3.695875203637768891e+01
8.400000000000000000e+01,5.564742565155029297e+01,5.973671434230313082e+01,3.726899909973144531e+01,3.686550169433007795e+01
8.500000000000000000e+01,5.533880877494812012e+01,5.965802982153944356e+01,3.728827548027038574e+01,3.676436367013392470e+01
8.600000000000000000e+01,5.495484924316406250e+01,5.956453902474115125e+01,3.716309189796447754e+01,3.665533796378922204e+01
8.700000000000000000e+01,5.502647161483764648e+01,5.945624195190823968e+01,3.707503080368041992e+01,3.653842457529599841e+01
8.800000000000000000e+01,5.469381189346313477e+01,5.943759835410241976e+01,3.670927691459655762e+01,3.647773199673988387e+01
8.900000000000000000e+01,5.467649650573730469e+01,5.930074632034562399e+01,3.682623314857482910e+01,3.634560664981732003e+01
9.000000000000000000e+01,5.440024948120117188e+01,5.925566294390656452e+01,3.663901400566101074e+01,3.627082892456739671e+01
9.100000000000000000e+01,5.407733011245727539e+01,5.919788847372356599e+01,3.666295051574707031e+01,3.618929032890443409e+01
9.200000000000000000e+01,5.402254867553710938e+01,5.912742290979660709e+01,3.631357598304748535e+01,3.610099086282843217e+01
9.300000000000000000e+01,5.387939524650573730e+01,5.904426625212569490e+01,3.637815618515014648e+01,3.600593052633939806e+01
9.400000000000000000e+01,5.366454792022705078e+01,5.894841850071083655e+01,3.617578649520874023e+01,3.590410931943733885e+01
9.500000000000000000e+01,5.325802040100097656e+01,5.895174254463102415e+01,3.606614041328430176e+01,3.586357957528218066e+01
9.600000000000000000e+01,5.284367775917053223e+01,5.883157019687359224e+01,3.592975091934204102e+01,3.574880003342179435e+01
9.700000000000000000e+01,5.614827895164489746e+01,5.881268482674185805e+01,3.627616262435913086e+01,3.569643876604381916e+01
9.800000000000000000e+01,5.613801217079162598e+01,5.878322354515683656e+01,3.597757411003112793e+01,3.563844343998831476e+01
9.900000000000000000e+01,5.557094073295593262e+01,5.874318635211852069e+01,3.601425361633300781e+01,3.557481405525528828e+01
1.000000000000000000e+02,5.548823738098144531e+01,5.857542240282127466e+01,3.556542515754699707e+01,3.543468124934603480e+01
1.010000000000000000e+02,5.550441360473632812e+01,5.863138423168201285e+01,3.582764196395874023e+01,3.543065310975663351e+01
1.020000000000000000e+02,5.543746376037597656e+01,5.855961930428382800e+01,3.567792797088623047e+01,3.535012154899101944e+01
1.030000000000000000e+02,5.504138565063476562e+01,5.847727846543234165e+01,3.560603332519531250e+01,3.526395592954788327e+01
1.040000000000000000e+02,5.486790299415588379e+01,5.838436171512756090e+01,3.531554484367370605e+01,3.517215625142721080e+01
1.050000000000000000e+02,5.477884531021118164e+01,5.840330785390177937e+01,3.540998673439025879e+01,3.514840890646646443e+01
1.060000000000000000e+02,5.472326374053955078e+01,5.829029687183574993e+01,3.531132197380065918e+01,3.504590451685849217e+01
1.070000000000000000e+02,5.469194293022155762e+01,5.829126396113937147e+01,3.523828721046447754e+01,3.501257927214594901e+01
1.080000000000000000e+02,5.434635639190673828e+01,5.815815874731207913e+01,3.493142175674438477e+01,3.489937017105067696e+01
1.090000000000000000e+02,5.408007264137268066e+01,5.814114678714509665e+01,3.502812480926513672e+01,3.485646702658634410e+01
1.100000000000000000e+02,5.396272063255310059e+01,5.811567409781549287e+01,3.489475655555725098e+01,3.480905663517998505e+01
1.110000000000000000e+02,5.380982422828674316e+01,5.808174067932325357e+01,3.482391190528869629e+01,3.475713899683159980e+01
1.120000000000000000e+02,5.386395263671875000e+01,5.803934653166837165e+01,3.467257380485534668e+01,3.470071411154119545e+01
1.130000000000000000e+02,5.630994820594787598e+01,5.798849165485086132e+01,3.486401748657226562e+01,3.463978197930877201e+01
1.140000000000000000e+02,5.637802362442016602e+01,5.792917604887070837e+01,3.471546006202697754e+01,3.457434260013432237e+01
1.150000000000000000e+02,5.638863492012023926e+01,5.786139971372793411e+01,3.463378787040710449e+01,3.450439597401786074e+01
1.160000000000000000e+02,5.636184620857238770e+01,5.791923495255343823e+01,3.449134755134582520e+01,3.450982595734210179e+01
1.170000000000000000e+02,5.619377636909484863e+01,5.783559475023071172e+01,3.448397326469421387e+01,3.443142824320934636e+01
1.180000000000000000e+02,5.639449930191040039e+01,5.774349381874534970e+01,3.437275695800781250e+01,3.434852328213455763e+01
1.190000000000000000e+02,5.599409461021423340e+01,5.778017723466426503e+01,3.431235456466674805e+01,3.434268514810375450e+01
1.200000000000000000e+02,5.607437920570373535e+01,5.767221243599897917e+01,3.412045574188232422e+01,3.425132909901267197e+01
1.210000000000000000e+02,5.558260250091552734e+01,5.769514716702860113e+01,3.423550486564636230e+01,3.423816668870107804e+01
1.220000000000000000e+02,5.561669588088989258e+01,5.757131850118337724e+01,3.412131333351135254e+01,3.413835955159370883e+01
1.230000000000000000e+02,5.539277005195617676e+01,5.758050454732372003e+01,3.410176396369934082e+01,3.411787286500133121e+01
1.240000000000000000e+02,5.508029294013977051e+01,5.758334504659210040e+01,3.399505949020385742e+01,3.409400574320243038e+01
1.250000000000000000e+02,5.484819889068603516e+01,5.743624937554962173e+01,3.398474788665771484e+01,3.398180367700450688e+01
1.260000000000000000e+02,5.469286727905273438e+01,5.742534118992871583e+01,3.384359002113342285e+01,3.395061227892482236e+01
1.270000000000000000e+02,5.420129299163818359e+01,5.740808745743583330e+01,3.380475044250488281e+01,3.391604044563862175e+01
1.280000000000000000e+02,5.414378952980041504e+01,5.738448817807098123e+01,3.367806935310363770e+01,3.387808817714589793e+01
1.290000000000000000e+02,5.641490960121154785e+01,5.735454335183415253e+01,3.451150846481323242e+01,3.383675547344666512e+01
1.300000000000000000e+02,5.647519326210021973e+01,5.731825297872534009e+01,3.427866125106811523e+01,3.379204233454091622e+01
1.310000000000000000e+02,5.661244750022888184e+01,5.727561705874455811e+01,3.432982754707336426e+01,3.374394876042864411e+01
1.320000000000000000e+02,5.613619327545166016e+01,5.722663559189179239e+01,3.407429671287536621e+01,3.369247475110986301e+01
1.330000000000000000e+02,5.592138099670410156e+01,5.717130857816706424e+01,3.414724755287170410e+01,3.363762030658455870e+01
1.340000000000000000e+02,5.625818848609924316e+01,5.726274496131718905e+01,3.402618837356567383e+01,3.366941058885502969e+01
1.350000000000000000e+02,5.588979482650756836e+01,5.719578444499383352e+01,3.405825042724609375e+01,3.360835867978444469e+01
1.360000000000000000e+02,5.582982277870178223e+01,5.712247838179849424e+01,3.386518955230712891e+01,3.354392633550735070e+01
1.370000000000000000e+02,5.545642399787902832e+01,5.704282677173119254e+01,3.386852836608886719e+01,3.347611355602373351e+01
1.380000000000000000e+02,5.563656210899353027e+01,5.711416892312006155e+01,3.374527621269226074e+01,3.349719912680690470e+01
1.390000000000000000e+02,5.530275821685791016e+01,5.702288381045413246e+01,3.373874282836914062e+01,3.342318888277800681e+01
1.400000000000000000e+02,5.515275692939758301e+01,5.708470764153504717e+01,3.355612540245056152e+01,3.343920380075140031e+01
1.410000000000000000e+02,5.611326289176940918e+01,5.698178902627049069e+01,3.358600664138793945e+01,3.335899609217722173e+01
1.420000000000000000e+02,5.579386210441589355e+01,5.703409453704343690e+01,3.352085494995117188e+01,3.336994035734083752e+01
1.430000000000000000e+02,5.596097350120544434e+01,5.691954241918026014e+01,3.345713829994201660e+01,3.328353518422137824e+01
1.440000000000000000e+02,5.557404017448425293e+01,5.696232960964524494e+01,3.333867430686950684e+01,3.328940879657522345e+01
1.450000000000000000e+02,5.610693478584289551e+01,5.683614398918344790e+01,3.352031874656677246e+01,3.319680615891048348e+01
1.460000000000000000e+02,5.609051799774169922e+01,5.686941285934046419e+01,3.334354615211486816e+01,3.319760911845455098e+01
1.470000000000000000e+02,5.622927260398864746e+01,5.689845136491616273e+01,3.332680606842041016e+01,3.319615845452760539e+01
1.480000000000000000e+02,5.591662335395812988e+01,5.675534428612910176e+01,3.326171922683715820e+01,3.309454132297882012e+01
1.490000000000000000e+02,5.600550293922424316e+01,5.677486447139683889e+01,3.318375897407531738e+01,3.308802000624210393e+01
1.500000000000000000e+02,5.627604746818542480e+01,5.679015429208325827e+01,3.311483383178710938e+01,3.307924506603437464e+01
1.510000000000000000e+02,5.595752453804016113e+01,5.680121374818836699e+01,3.315821146965026855e+01,3.306821650235563226e+01
1.520000000000000000e+02,5.549068999290466309e+01,5.663589725534938424e+01,3.305899190902709961e+01,3.295476784758404420e+01
1.530000000000000000e+02,5.562994265556335449e+01,5.663743839114653156e+01,3.301155328750610352e+01,3.293866863109553123e+01
1.540000000000000000e+02,5.535667562484741211e+01,5.663474916236234691e+01,3.294125986099243164e+01,3.292031579113599804e+01
1.550000000000000000e+02,5.544644880294799805e+01,5.662782956899685871e+01,3.288729929924011230e+01,3.289970932770545886e+01
1.560000000000000000e+02,5.537335467338562012e+01,5.661667961105003855e+01,3.283666849136352539e+01,3.287684924080390658e+01
1.570000000000000000e+02,5.501170611381530762e+01,5.660129928852191483e+01,3.279916691780090332e+01,3.285173553043134831e+01
1.580000000000000000e+02,5.474335956573486328e+01,5.658168860141246626e+01,3.271332287788391113e+01,3.282436819658777694e+01
1.590000000000000000e+02,5.451696658134460449e+01,5.655784754972170703e+01,3.272119188308715820e+01,3.279474723927319246e+01
1.600000000000000000e+02,5.433217620849609375e+01,5.652977613344963004e+01,3.259153842926025391e+01,3.276287265848759489e+01
1.610000000000000000e+02,5.616723942756652832e+01,5.649747435259622819e+01,3.296505331993103027e+01,3.272874445423099132e+01
1.620000000000000000e+02,5.612008094787597656e+01,5.646094220716152279e+01,3.288118481636047363e+01,3.269236262650337466e+01
1.630000000000000000e+02,5.589255356788635254e+01,5.642017969714548542e+01,3.290844631195068359e+01,3.265372717530474489e+01
1.640000000000000000e+02,5.584444379806518555e+01,5.637518682254814451e+01,3.282510685920715332e+01,3.261283810063510913e+01
1.650000000000000000e+02,5.582098817825317383e+01,5.651185785262151740e+01,3.283529162406921387e+01,3.267718614639708363e+01
1.660000000000000000e+02,5.546583676338195801e+01,5.645946184000686685e+01,3.272462248802185059e+01,3.263235323065317317e+01
1.670000000000000000e+02,5.561383628845214844e+01,5.640283546281089855e+01,3.273575878143310547e+01,3.258526669143825671e+01
1.680000000000000000e+02,5.515673828125000000e+01,5.634197872103361249e+01,3.260414290428161621e+01,3.253592652875232716e+01
1.690000000000000000e+02,5.534042620658874512e+01,5.627689161467500867e+01,3.266130638122558594e+01,3.248433274259538450e+01
1.700000000000000000e+02,5.548651504516601562e+01,5.639875636871377651e+01,3.262659287452697754e+01,3.254079310620881671e+01
1.710000000000000000e+02,5.521516203880310059e+01,5.632626612433787727e+01,3.252844929695129395e+01,3.248525547897760646e+01
1.720000000000000000e+02,5.519853639602661133e+01,5.624954551538064607e+01,3.258561491966247559e+01,3.242746422827538311e+01
1.730000000000000000e+02,5.587112832069396973e+01,5.636294954025678550e+01,3.244183492660522461e+01,3.247941734494679622e+01
1.740000000000000000e+02,5.517156171798706055e+01,5.627882579328225177e+01,3.234863734245300293e+01,3.241768225317030527e+01
1.750000000000000000e+02,5.493060803413391113e+01,5.619047168172640738e+01,3.232952165603637695e+01,3.235369353792280123e+01
1.760000000000000000e+02,5.485612320899963379e+01,5.629541497743990419e+01,3.225503969192504883e+01,3.240113940765218814e+01
1.770000000000000000e+02,5.540525007247924805e+01,5.619965772786675728e+01,3.238001370429992676e+01,3.233320685133042360e+01
1.780000000000000000e+02,5.525161147117614746e+01,5.609967011371228551e+01,3.227842354774475098e+01,3.226302067153763886e+01
1.790000000000000000e+02,5.494671487808227539e+01,5.619615268026315391e+01,3.226511931419372559e+01,3.230595929432500668e+01
1.800000000000000000e+02,5.484278154373168945e+01,5.608876192809137962e+01,3.222779202461242676e+01,3.223182927345795434e+01
1.810000000000000000e+02,5.478692841529846191e+01,5.617995653891560437e+01,3.219727516174316406e+01,3.227195086690655756e+01
1.820000000000000000e+02,5.478664636611938477e+01,5.606516264872652755e+01,3.212680315971374512e+01,3.219387700496523053e+01
1.830000000000000000e+02,5.473671197891235352e+01,5.615106930382410155e+01,3.209136295318603516e+01,3.223118156907507625e+01
1.840000000000000000e+02,5.461628222465515137e+01,5.602887227561771510e+01,3.204046916961669922e+01,3.214916386605948162e+01
1.850000000000000000e+02,5.475853276252746582e+01,5.610949097498864546e+01,3.207426428794860840e+01,3.218365140083056275e+01
1.860000000000000000e+02,5.450921702384948730e+01,5.597989080876495649e+01,3.198937129974365234e+01,3.209768985674070052e+01
1.870000000000000000e+02,5.436547827720642090e+01,5.605522155240923610e+01,3.199079656600952148e+01,3.212936036217300995e+01
1.880000000000000000e+02,5.466702318191528320e+01,5.591821824816824460e+01,3.194402909278869629e+01,3.203945497700888012e+01
1.890000000000000000e+02,5.417505311965942383e+01,5.598826103608588056e+01,3.195041632652282715e+01,3.206830845310243205e+01
1.900000000000000000e+02,5.436790800094604492e+01,5.605618864171286475e+01,3.180991244316101074e+01,3.209603511746047388e+01
1.910000000000000000e+02,5.407778096199035645e+01,5.590860942601857175e+01,3.179680228233337402e+01,3.200049567361881486e+01
1.920000000000000000e+02,5.400406265258789062e+01,5.597124907591890519e+01,3.172414326667785645e+01,3.202540530863809209e+01
1.930000000000000000e+02,5.863520574569702148e+01,5.603177354352857975e+01,3.198388051986694336e+01,3.204918813192186633e+01
1.940000000000000000e+02,5.828515267372131348e+01,5.587361841638099946e+01,3.189024686813354492e+01,3.194801462940268166e+01
1.950000000000000000e+02,5.854577565193176270e+01,5.592885492826403038e+01,3.194116711616516113e+01,3.196898042334768775e+01
1.960000000000000000e+02,5.820009636878967285e+01,5.598197625785639531e+01,3.193492603302001953e+01,3.198881940555719439e+01
1.970000000000000000e+02,5.840822100639343262e+01,5.581324521925552773e+01,3.182386755943298340e+01,3.188201184436048408e+01
1.980000000000000000e+02,5.830929422378540039e+01,5.586107859312124901e+01,3.174064016342163086e+01,3.189903379723122612e+01
1.990000000000000000e+02,5.647844123840332031e+01,5.590679678469631142e+01,3.172759914398193359e+01,3.191492893836645450e+01
2.000000000000000000e+02,5.627021527290344238e+01,5.572748983464214234e+01,3.169866871833801270e+01,3.180248731849221500e+01
2.010000000000000000e+02,5.685083293914794922e+01,5.576792007049056821e+01,3.181817793846130371e+01,3.181556543028868234e+01
2.020000000000000000e+02,5.663622379302978516e+01,5.580623512404832098e+01,3.176710772514343262e+01,3.182751673034964668e+01
2.030000000000000000e+02,5.652382087707519531e+01,5.584243499531542199e+01,3.181838846206665039e+01,3.183834121867510802e+01
2.040000000000000000e+02,5.666059017181396484e+01,5.587651968429187122e+01,3.172888112068176270e+01,3.184803889526506637e+01
2.050000000000000000e+02,5.572249174118041992e+01,5.568029127591243110e+01,3.170930981636047363e+01,3.172658278150678157e+01
2.060000000000000000e+02,5.559218573570251465e+01,5.570908800916222958e+01,3.163840889930725098e+01,3.173346342875797532e+01
2.070000000000000000e+02,5.717334127426147461e+01,5.573576956012136208e+01,3.165099239349365234e+01,3.173921726427365186e+01
2.080000000000000000e+02,5.699281477928161621e+01,5.576033592878984280e+01,3.156071877479553223e+01,3.174384428805383251e+01
2.090000000000000000e+02,5.748194980621337891e+01,5.578278711516766464e+01,3.162597727775573730e+01,3.174734450009850306e+01
2.100000000000000000e+02,5.773790073394775391e+01,5.580312311925482760e+01,3.158835887908935547e+01,3.174971790040767061e+01
2.110000000000000000e+02,5.743992590904235840e+01,5.558680047911413880e+01,3.154676985740661621e+01,3.161755707516208602e+01
2.120000000000000000e+02,5.758165669441223145e+01,5.560184852747465101e+01,3.161553430557250977e+01,3.161711344613249253e+01
2.130000000000000000e+02,5.755779576301574707e+01,5.561478139354450434e+01,3.154410076141357422e+01,3.161554300536739248e+01
2.140000000000000000e+02,5.745142054557800293e+01,5.562559907732370590e+01,3.143958401679992676e+01,3.161284575286677878e+01
2.150000000000000000e+02,5.750221252441406250e+01,5.563430157881224858e+01,3.144662046432495117e+01,3.160902168863066919e+01
2.160000000000000000e+02,5.715655136108398438e+01,5.564088889801012527e+01,3.136125564575195312e+01,3.160407081265904594e+01
2.170000000000000000e+02,5.750220203399658203e+01,5.564536103491735020e+01,3.143224978446960449e+01,3.159799312495192325e+01
2.180000000000000000e+02,5.728036189079284668e+01,5.564771798953391624e+01,3.137037467956542969e+01,3.159078862550929756e+01
2.190000000000000000e+02,5.702733016014099121e+01,5.564795976185982340e+01,3.132643866539001465e+01,3.158245731433116532e+01
2.200000000000000000e+02,5.727854251861572266e+01,5.564608635189506458e+01,3.128588342666625977e+01,3.157299919141752653e+01
2.210000000000000000e+02,5.738471508026123047e+01,5.564209775963965399e+01,3.130949807167053223e+01,3.156241425676838119e+01
2.220000000000000000e+02,5.680254077911376953e+01,5.563599398509358451e+01,3.120613217353820801e+01,3.155070251038372575e+01
2.230000000000000000e+02,5.762311816215515137e+01,5.562777502825685616e+01,3.125248289108276367e+01,3.153786395226357087e+01
2.240000000000000000e+02,5.658155107498168945e+01,5.561744088912946893e+01,3.115042996406555176e+01,3.152389858240790232e+01
2.250000000000000000e+02,5.813645076751708984e+01,5.560499156771142282e+01,3.137334704399108887e+01,3.150880640081673434e+01
2.260000000000000000e+02,5.797806477546691895e+01,5.559042706400271783e+01,3.127777051925659180e+01,3.149258740749006336e+01
2.270000000000000000e+02,5.792899394035339355e+01,5.557374737800334685e+01,3.135350584983825684e+01,3.147524160242788582e+01
2.280000000000000000e+02,5.814187932014465332e+01,5.555495250971334542e+01,3.129341292381286621e+01,3.145676898563019819e+01
2.290000000000000000e+02,5.822626876831054688e+01,5.553404245913264958e+01,3.124565458297729492e+01,3.143716955709700756e+01
2.300000000000000000e+02,5.797212600708007812e+01,5.551101722626131618e+01,3.117559719085693359e+01,3.141644331682831393e+01
2.310000000000000000e+02,5.776088309288024902e+01,5.548587681109932390e+01,3.119030475616455078e+01,3.139459026482411375e+01
2.320000000000000000e+02,5.782941031455993652e+01,5.545862121364665853e+01,3.112413287162780762e+01,3.137161040108440346e+01
2.330000000000000000e+02,5.764095211029052734e+01,5.542925043390334849e+01,3.115569019317626953e+01,3.134750372560919374e+01
